id,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
817,8ec042451b89064557a26251a05b9549,006e91ddb0674525f84ce0da0655c7ba,4,,"O produto chegou como eu imaginava,por enquanto estou gostando
",17/04/2018 00:00,19/04/2018 23:22
6087,6d61a5411b9e9cd49b469a1ca07834c3,006f7dfffe2d90809598e8f1972b829b,2,,Demorou para entregar e quando chegou veio errado. ,06/04/2018 00:00,17/04/2018 23:03
87857,1a01bc45e211acf905d4450d2767533a,0070092bb6004faafa287e5fc35971e9,5,,Muito Bom ,28/07/2017 00:00,31/07/2017 11:10
19110,ec02e8b5acd431a4db9e1f5f712dc732,0071ee2429bc1efdc43aa3e073a5290e,4,,,01/02/2018 00:00,02/02/2018 12:46
11225,27ba5e7f4fb966a3caaae8c0a3a208b7,0072847849eafe70995fa51a714c81ac,4,Recomendo!!,Muito bom Produto!!,23/05/2018 00:00,01/06/2018 22:15
19708,29a36b1d233f0c446decbb5b894bf5c9,00750f68bb64537034e93554c64b41b5,5,,,15/11/2017 00:00,19/11/2017 17:03
67475,e2958a3020456dddc10bf8e274fd9e9d,00756576f4e494406945ac21cb82cfe0,5,,,10/02/2018 00:00,10/02/2018 21:02
84055,5138d0d5832c7432a23ec599ac311eea,00772b2af35643653f108fdac1155ee3,4,,,07/05/2017 00:00,10/05/2017 12:44
4866,e880864e64f669aea8904ee3f201875c,00789ce015e7e5791c7914f32bb4fad4,5,,,18/07/2017 00:00,19/07/2017 16:57
29523,2820a27cb81757fc08f3241188130070,0078a358a14592b887eb140ef515f5ab,5,,"Muito lindo, ficou perfeito na minha cama.
",22/11/2017 00:00,22/11/2017 22:04
48011,8310a5e3eba617e7001736220b7afc51,0079bca8e89bd52fdb87408e4f3fb94d,5,,"Segunda compra com esta empresa, muito bom o produto e o prazo de entrega sempre antecipado ,muito obrigado!",09/05/2018 00:00,10/05/2018 01:13
39962,11b7d47518bfd0ac4518c1f08c31f3e8,007bbb40c95870c0f75a7855f2636c65,5,Excelente,"Produto de Ã_tima qualidade,muito fofo e super macio.",27/04/2018 00:00,30/04/2018 02:13
32913,2d378519c3104207e05d5803e9d36ddd,007beb35f98c075747e6fc4fd1c0cb73,4,,,05/10/2017 00:00,11/10/2017 12:02
43661,27efd1b64b5b9d292ba7ac4c35bfa8ee,007c7cb12ef3567531307ca78d395758,2,,,13/03/2018 00:00,14/03/2018 11:03
42805,bd1dcfd26e525cbbae5ec69ddd506c29,007ec946d4f798caf2b43c9d44c56421,5,,,07/12/2017 00:00,08/12/2017 08:43
93586,8b2fd2ae7be2324182a00e793df5b763,007ff0b0f79be782f633fc3b18cbe337,5,,10!,15/02/2018 00:00,17/02/2018 16:15
87803,d6c257cefbf86db6eb2f2178ef34137f,0080eebb288dba1857ccf048dfe6bdfe,3,,"Achei o prazo bom, mas o frete o olho da cara, mas caro que o produto.",19/08/2017 00:00,20/08/2017 03:46
18898,48a82d740f73ba519ee5faa66c72bc7f,0081ab2c99dc85945c28926b77dc6960,2,,"Pedi HD 500 GB SATA Notebook Samsung R520

1 unidade - R$ 269,00 cada

 
E recebi Hdd 2,5 Notebook / Desktop Seagate St500lm030 Barracuda 500gb 5400rpm 128mb Sata 6gb/s",20/02/2018 00:00,21/02/2018 00:14
10904,47b7815d496aab56fdb2a2f2fd11571e,0081ce648af7d6a7bac2a93b6035d1e3,5,,,23/11/2017 00:00,23/11/2017 15:37
49675,4473352c621784b3251766ad8cbfa984,0084209c576daad6ff4534902fcb4892,3,,,19/07/2017 00:00,19/07/2017 19:35
34811,9ac0d21c5a68db82057a8976875fa61d,0084e195fbd72ae51599af47f04afede,1,,"a Quase 20 dias aparece no rastreamento dificuldade na entrega, ja mandei mensagens e nada fora feito...ja esta em atraso de 5 dias da data prevista e sem providencia do site das lannister..
fazer ",12/04/2018 00:00,15/04/2018 15:24
58857,8fbcaf3ab7fd4c8fa59097a866873c09,00858d03144cc35cfd1dd043647e7c88,4,,,23/03/2018 00:00,24/03/2018 11:35
67634,54e98e7b1cba1b4845358ded6c86a2fe,008720830a8a30e39e6f22f81818a141,5,,,19/08/2017 00:00,19/08/2017 18:31
91450,d03c7eb151e07bb78e3e45e722dbfdfa,0087889a1c836be17f58afd7f1729a4a,5,,,25/10/2017 00:00,25/10/2017 14:12
90356,0dbc79e0cb36f3baf6369984bfe96c11,008819c6d5f6da6fa5cd9d50ca927cf4,3,,,08/08/2018 00:00,09/08/2018 14:21
74153,4b050398b4a6d5a0f6d07a905a9da3cc,00891ba5de66f55000ee358ceea9b345,5,,,24/05/2017 00:00,27/05/2017 12:17
65538,9e380c1a77fe6f9e171948a5dbdb40e4,008990da719764fb392914d8ab53ad04,5,,,06/06/2018 00:00,06/06/2018 19:13
79381,b81467060b0a8b4d823bce69e3a53241,008a1b3db2a8bf63418c2cf7c7f494b1,1,,,25/04/2018 00:00,25/04/2018 14:37
21668,e6c8f2ab517ef19dd0a02a771fecc827,008a40c2b8b21893e04945ce58854b55,1,,Esperando o produto para avaliar ,09/05/2018 00:00,09/05/2018 21:20
10050,b7a1de28d1001f594fc6a0c05d5018f3,008c3a655c66f4d92370d0d422732f69,4,,,10/03/2018 00:00,11/03/2018 15:42
54604,2668a27b2dca9e659dcf3b58e2a5d7d5,008ce8764db2e397e153000e017475b6,5,,,24/05/2018 00:00,27/05/2018 00:18
45326,18919e64014d2dee5a2ebf850802ec61,008cfe221ab054c89bc31720098cca51,3,,,15/08/2018 00:00,16/08/2018 10:28
26958,fdae91f394183e7509686b6001b769e2,008d9bf350ff02ed444b3452cf3f57e0,5,super recomendo,Extrema pontualidade e Ã_timo produto.,14/06/2018 00:00,15/06/2018 15:14
41965,fcc5ea863d8c062899f2e4e32889eb7e,008dc31c0ae7121f2791953ae5f532c3,5,,,30/01/2018 00:00,01/02/2018 12:19
2911,6eb22fdbb42ecce1a902bab10ce2520c,008dd5e80ebf8f849aa0c5bf4e22ce7a,1,,Me entregaram um tapete errado. Estou aguardando providencias,24/03/2018 00:00,26/03/2018 22:06
14809,11b501537e4927eec81488bec55ddd17,008eaf9004164883520d0bd32b107261,5,,foi otimo,22/07/2017 00:00,25/07/2017 20:29
18366,55188756932534d499d5ed1f7b996b28,008f831b7185cff7ab35a46c37d64cd2,5,,,08/07/2018 00:00,11/07/2018 12:26
16702,7bbf48933446bc2b6603e1c6fc539ebf,008fab5602c441d51f30b1464f5d4643,5,,,04/03/2017 00:00,06/03/2017 00:23
61403,3377008b1325b226aed063d454f83fb7,0091a677651feaf5a08d7bb147681e14,4,Entrega no prazo,"Meu pedido foi entregue bem antes do prazo, obrigado, super recomendo.",29/08/2018 00:00,31/08/2018 20:46
21432,8928004690de207823c49726ee9d53df,00921e4911895b93c7b4fc0d80c0815e,5,,,21/06/2018 00:00,25/06/2018 14:09
76474,d96dd351c4f95fa10529a6b5889199a8,0093cbf16a6afb7f0ab7cc821b6f9e92,5,,,26/11/2017 00:00,26/11/2017 17:41
47280,ea56517f21f9a2ccde6047f836c76fb9,00946f674d880be1f188abc10ad7cf46,4,,"Entrega rÃ¡pida, no prazo. O bebedouro Ã© muito bom.",18/12/2017 00:00,20/12/2017 15:00
39522,377945166e0e849efe16da428aba83ac,00949655cdd8d0465e433a5e6c9643e5,5,Execelente vendedor,,29/06/2018 00:00,01/07/2018 17:00
68426,fa2ea06b0117bc5461c5f7d963d6c614,0094bd07f49fed90209ffa62d1ef26d6,1,NÃ£o recebi o produto,Comprei o rÃ_mel tango de embalagem vermelha e recebi outro produto. Entrei em contato com a lannister solicitando informaÃ§Ãµes para a troca e atÃ© agora ninguÃ©m respondeu.,17/05/2018 00:00,20/05/2018 09:53
37452,8bed6958acd24a6b959a23a6b0fbec4e,0094d4660e323945f84f5c29eb348aae,5,,,06/02/2018 00:00,08/02/2018 23:23
14590,b3f7ebc4210047dbed7e9baeb35eb031,0094dc9ea7e3cd54d95aea42685673ff,4,,,15/03/2017 00:00,16/03/2017 15:19
55939,8cb8a9c63307618f214c42789262aea2,0095790a64527ec83aeaaf99023c050e,5,,,13/12/2017 00:00,13/12/2017 22:00
67328,ea29724e66e4e0350e60f5fb558fcab0,0096668e5b0b8e9657a6f7209a4e58b4,4,Recomendo,O produto atendeu minhas necessidades,21/07/2018 00:00,27/07/2018 13:35
82654,8c6563bdac7a42e6ea3dec7b12e8454b,009742b43f4530bc3db7f62332c50f4b,2,,,16/11/2017 00:00,16/11/2017 10:29
15969,561e2666963db41f0c7058dbd85e688f,00975e709cd12c34d3bd44e4a7f7a876,5,,"Tudo ok
",24/08/2017 00:00,25/08/2017 18:02
31322,8da5acdc2565178f11edb57558d6aad9,0097aafe2a01dd54e39888976160c377,4,,,29/08/2018 00:00,01/09/2018 15:44
90511,2a79a4d7ec16eeb80e0ff177d051db34,0097f0545a302aafa32782f1734ff71c,1,,NÃ£o recebi o produto liquid koolbloom,22/03/2018 00:00,22/03/2018 22:43
730,f99ff17e430a53efe61d359faa3b425e,009838529bb913846ab6670d22865381,3,PRODUTO COM DEFEITO,SOLICITEI DEVOLUÃ‡ÃƒO. PRODUTO COM DEFEITO,27/06/2018 00:00,28/06/2018 11:09
62526,e0f22f5095fcf60e28abd7aed98dadea,0098dbda25722a3f019fe252a0cd10b3,4,,Muito bom,03/10/2017 00:00,05/10/2017 21:56
83749,4ae1114d0b5853ef79ae803a9a969878,009905140e9f8cc35d5be897937381db,5,,,29/03/2018 00:00,31/03/2018 16:08
10291,aee1f5bdfc0f44fd54ec0567f0dcf73d,00995d799817ecc3bd2abd8fbe59c430,1,Produto errado,Pedi um produto e veio outro ,03/08/2018 00:00,08/08/2018 16:44
43923,896e022be4ff3920f1c4fec42b4bb73b,00998f38df3012359ef195ca75ebb329,4,,,19/05/2018 00:00,21/05/2018 18:12
11166,6d3234ab820cd1d7b0e74a4b80292613,009ac365164f8e06f59d18a08045f6c4,5,,,30/11/2017 00:00,03/12/2017 11:20
1833,8538822c4c9eb266f02f91ff3b53e9fe,009c278fa2ed6e7ec498200b60193ca8,5,,Sempre cumpre os prazos de entregues,01/02/2018 00:00,04/02/2018 20:43
25790,b0c6af585a16552e3ac5b441271c907c,009e11afa25aa95ae78e60a793995c9b,5,,,01/11/2017 00:00,02/11/2017 12:42
34792,95aa16d51abe6916225a97c15ed0459f,009fa9bd0d92710e840793bfefa80867,4,,,09/07/2017 00:00,26/07/2017 20:50
37285,61d37d0493b0a3f3bacd45fd91c21a76,00a0116ff15ff973ea16bee881208ae7,5,,Funcionou perfeitamente no meu ar portatil springer 12.000 btus,04/03/2018 00:00,05/03/2018 03:50
24779,4155833440f10909211f327371428bd6,00a12754417a49a9dec20361849aa917,4,Recomendo,,11/05/2018 00:00,17/05/2018 00:34
45998,0060224a4750ca9f2df557474bcfb605,00a13ab02fbe82f78cd84f14e41564ed,5,,,15/12/2017 00:00,16/12/2017 08:09
18941,714b8f899b9e039e4fb59ff083935f67,00a174dbf11967d260033fa6ab711493,1,,"Produto chegou quebrado, em uma avaliaÃ§Ã£o inicial nos pareceu ser uma embalagem que nÃ£o garante a integridade de um produto feito em vidro.",20/12/2017 00:00,20/12/2017 22:22
61949,bd186ba5b34b4f246234fa2c0d17254b,00a1e977cf6e672402963940db55d919,5,,,28/07/2018 00:00,28/07/2018 20:41
33363,a555fec0a2d54ccb104762e54f058603,00a250dbdb3153cc6ecf4d3f07ef6a17,2,,"Fiz um pedido de 4 itens, ele foi separado em 2 entregas. SÃ_ recebi 3 itens!!! ",17/12/2017 00:00,17/12/2017 18:25
33475,d28dadae6398b459a81d87981cdd3d98,00a379dfab816a83741012b71b264098,1,NÃ£o recebi o produto.,"O prazo de entrega era atÃ© dia 08/08/2018 e atÃ© agora dia 10/08/2018 nÃ£o recebi o produto. 
Completamente insatisfeita.",10/08/2018 00:00,10/08/2018 16:52
97570,c1651cc465c13045aa11f6202b233940,00a3a334aec7455a6d3319981499a3da,5,,,05/11/2017 00:00,05/11/2017 21:11
15583,d2e01c5597d53456f703db053fa18c63,00a3f1ef430d3984dece2f39d6cbf431,5,O Ã_timo,"Gostei muito da panela e do vendedor chegou no prazo
",07/06/2018 00:00,13/06/2018 17:22
24915,1bbfd50bad517dbeb993926d510272b5,00a4d94df1c9757661679b2f4bd6d311,5,Ã“timo,Ã“timo,08/05/2018 00:00,10/05/2018 13:48
47593,cea44be87d0e2370f1304b3805596e5d,00a500bc03bc4ec968e574c2553bed4b,2,,,12/01/2018 00:00,12/01/2018 14:51
7662,dbf71f79f088d589caaac656b426eab8,00a57dfbb049fbaae10763e2cf15f797,5,,,31/07/2018 00:00,03/08/2018 11:41
6616,aed38a2c5cc4f1e9d707556d60db0289,00a690becda145533fa5a54daa7b6ad5,5,,fiquei muito satisfeita o produto e bom excelente qualidade ... ficou lindo no quarto de meu filho .,25/04/2018 00:00,01/05/2018 14:56
70516,b4ab01c95470b7dd0ba90c271aafdaec,00a77f9cc25b05b2004752593d7b8888,2,,O trasporte nÃ£o foi no endereÃ§o serto e eu tive que retira no correio ,08/07/2017 00:00,09/07/2017 16:41
87917,3440af42822145c52b3008af14b98ea1,00a843f5a80c7aea894c558acc29f513,3,,"NÃ£o vem com nota fiscal, porquÃª???",12/09/2017 00:00,13/09/2017 18:56
65934,f2ef4bab77b6670b5862b064ae04668d,00a870c6c06346e85335524935c600c0,4,,,17/05/2018 00:00,21/05/2018 00:22
2663,385a950b97d99b4f95d6196ef8b4f1c8,00a9536682ecb394a3794c1608200803,3,,Produto de qualidade. ,23/05/2017 00:00,27/05/2017 11:18
90136,e92a1612d8dcd014217178bd28cc54b2,00a99c50fdff7e36262caba33821875a,5,"Ã_timo,super recomendo",comprometimento com o cliente,25/08/2018 00:00,25/08/2018 23:44
79457,64010c33ebaedff18b2760000d10981e,00aa423621f35a9ca6c6240f275b0640,5,,Site perfeito. Nunca me decepcionou. ,05/12/2017 00:00,09/12/2017 00:36
63979,d3cb6027d7cd65b0e50848fecb79b9a8,00ab1aba567dfebdc39caa4e7ca2f1b2,5,,,13/09/2017 00:00,13/09/2017 23:46
58050,f57ff1aec07193a06f4fc055cc660091,00ab210695a17fe10e6b23616ae5bc97,4,Boa loja,Bom ,20/06/2018 00:00,21/06/2018 11:22
74620,635b498c97e573f64911343026d14018,00ab3a43bda739029ffce95d3b2fb56c,5,Otimo,Produto de excelente qualidade.,15/08/2018 00:00,16/08/2018 17:16
76205,f811c0a2cdea796f48f9ec372b7f7631,00ab9fa91aafa3d881164b0da48999aa,4,,,08/06/2018 00:00,10/06/2018 14:11
72053,5fbaf2d47b555b58748f5f7b9db01a7d,00ac05fe0fc047c54418098eb64e3aaa,2,,A tinta da borda preta fica soltando na nossa mÃ£o bom que nÃ£o saltar,03/03/2018 00:00,03/03/2018 14:24
73056,c82c423f93b5d4a9a2ac68c93a75fbfe,00ac2a1ec784f71feeb7ba1e5959750d,5,,"Ã_tima qualidade,bom custo beneficio.",18/04/2018 00:00,19/04/2018 19:39
37126,6f59fe49e325d2ff33a4deddea6dad7e,00ace652c8a5072670f30674e5f19844,3,,,20/02/2018 00:00,20/02/2018 21:57
58285,0ae6b9f0a26a4300075e146a1dd38516,00ad1a02d4d9decad15c7e8f8a9470cc,2,,Frete muito lento! ,18/08/2018 00:00,19/08/2018 17:11
73630,f9c1a71690bf7288861804ece5383ea1,00ae7a8b4936674ebb701d4a23719a79,2,NÃ£o posso avaliar ainda,NÃ£o recebi o produto ainda,19/05/2018 00:00,20/05/2018 18:56
25721,28352065da2a697da1f83e4a128f64ad,00af3d9ddff7f256e83d79247dbe1a9f,5,,,08/03/2018 00:00,11/03/2018 04:22
31724,8217b780a5ec285d426e1d6d07f38d5d,00af53fdc2002f5b6a8f16db648e003b,5,,bom produto,04/07/2017 00:00,07/07/2017 13:38
538,19910e37f2130c56f553edfbdc0c65fb,00b12f4674177ef40c4bdb034138c843,5,Ã“timo custo x benefÃ_cio,Produto chegou dentro do prazo. Veio conforme descriÃ§Ã£o e Ã© excelente.,21/07/2018 00:00,24/07/2018 13:29
88345,6a3b79897eba9ff0de829eb1570b98b3,00b1861aeb89afa498404c684148a619,3,falta de mercadoria,EsclareÃ§o que a entrega veio incompleta faltando 01 capa de chuva. solicito providÃªncias.,16/08/2018 00:00,16/08/2018 22:33
9085,9c0d840dfe562debfa52a1792bd64bff,00b1cb0320190ca0daa2c88b35206009,1,Entregaram produto errado,"Comprei dois fones de ouvido com valor de R$ 50, 32 e entregaram o cabo para para iPhone no valor de r$ 10",28/08/2018 00:00,28/08/2018 18:25
58465,7ecb82e62756c3a6b40c9db6a00b9b9d,00b2d2f2b5f7b98e6b1828764660134e,4,RECOMENDO ,"RELOGIO LINDO ,POREM ELE Ã‰ PEQUENO ,ESTOU ACOSTUMADA COM RELOGIOS TIPO FAUSTAO RS ,MAS ESSE BEM LEVE ,SÃ“ QUE VEIO CAIXA DE PAPEL BEM INFERIOR POR SER CASIO ",16/08/2018 00:00,17/08/2018 11:00
9083,4be0fcb2fc18e0da288ad4f45c38059e,00b30bb163474583c14db1689259cf4d,5,,Recomendo!!,18/02/2018 00:00,21/02/2018 01:43
73424,ceec8bc717c77add6657e182e9a82074,00b402e8a76d3da83714c52d3977cc2d,5,,,20/01/2018 00:00,20/01/2018 15:02
78207,b172521cef380e11b2f65ad53f2b8e4e,00b44ba3d7c4a5e9a9ebafef9150781d,5,,,31/08/2018 00:00,01/09/2018 18:50
45804,b556d50a332264879cd04f5a267efc48,00b47ee856118583dbec7d1f9b18d847,4,,,10/04/2018 00:00,11/04/2018 15:53
61628,10f62fdeea5332995b98c326bc9a9ee4,00b4846d477a7baf5d4e47970bc08c7e,5,,.,31/01/2018 00:00,02/02/2018 22:04
12898,77e0edd9f898d8667be3a63d802c1021,00b4a910f64f24dbcac04fe54088a443,5,,Tudo ok,27/01/2017 00:00,29/01/2017 21:31
26600,28838057a89892189cccbde97e7d80ca,00b4c651133c06fb175123a492f1cac3,4,,Entrega muito rÃ¡pida.,24/08/2018 00:00,26/08/2018 18:41
64433,f36407e207d5b9317bf8d3703b5b022d,00b5e1c770b1868ec1b6b726be3aa9b9,5,,,12/01/2018 00:00,12/01/2018 15:44
99499,16561345af89c9e66c13a051f4f15d65,00b676b01c289cc661c6f7732492771a,3,,O kit comprado tinha 8 mÃ_dulos e sÃ_ vieram 7. Mandei um e mail para o fornecedor e atÃ© agora nÃ£o obtive resposta.,16/08/2017 00:00,16/08/2017 17:05
98423,3ec19171c2fbc5c772128500ab374c58,00b6c055922e0ed2d88efdd252b2fb64,4,gostei muito,"gostei, muito bonita.......",08/05/2018 00:00,10/05/2018 16:48
14278,5fcfab15e41dec56d42c883a668635a3,00b6e66f005a657a6b13eedcacdf9342,1,ENTREGA DESASTROSA,"Comprei 2 (dois) Tablet Qbex Zupin TX120 7"" 4GB Dual Core Android 4.2 Preto e recebi apenas 1 (um). A nota fiscal apresenta 2 unidades, mas na caixa lacrada sÃ_ havia 1 (um). Me considero roubado.",22/08/2018 00:00,22/08/2018 19:03
90049,60f8faa906165ba76059030f93a45382,00b7174ea52bb811ebe2663add51afc0,5,,,22/05/2018 00:00,23/05/2018 10:45
10087,0b1616a4aacf1b403171d85d24fb42f8,00b8d354b36820e9d6131fd5173c5581,5,,,09/03/2018 00:00,10/03/2018 14:20
239,eb6d75bedecae7b3dbea11b8530637d8,00b9e0f8f588d0406a3de447eb606970,5,,Excelente produto.,17/02/2018 00:00,19/02/2018 16:20
29409,b6cb3817d609e80a0ed2c4fc9583e9ec,00ba414462370af2d76195d12e0d5481,5,,,17/12/2017 00:00,18/12/2017 12:18
34784,5bbe559187a5362158dbe3cda22b414b,00ba57ae98928df6ba6ec9d3d8d4b1b7,5,Excelente,"Chegou bem antes do prazo, o relÃ_gio Ã© lindo!",27/07/2018 00:00,28/07/2018 01:43
70395,284cb8b32e0ea2b7b5b1d1bf0c29a82d,00bbc4179554524748f77763ddd62266,4,,,15/08/2017 00:00,15/08/2017 20:48
70646,100b6666dd31375f65f183c1e5d97ea6,00bc78808b22918a467b2fa4b8ef5d68,5,,,03/05/2017 00:00,10/05/2017 15:44
34175,f251fad34a28bb8a1accddc2fc0bb4f1,00bca4adac549020c1273714d04d0208,4,,,15/03/2017 00:00,15/03/2017 23:01
19579,e6514bfb990b35522784418f8e227ae8,00bcee890eba57a9767c7b5ca12d3a1b,3,,Pedido ainda nÃ£o foi totalmente entregue. Continuo aguardando pois ainda nÃ£o expirou o prazo de entrega.,28/07/2017 00:00,29/07/2017 17:41
30308,c97a9791ae651d85c75a27e9df56d7d1,00bd2cb7e9076e1ccc9f766fc01a4cfd,1,Cartucho HP GenÃ©rico,Cartucho genÃ©rico sendo vendido como original.,01/05/2018 00:00,22/05/2018 18:23
42611,ba1095d3d8706d4f7db077ce305e75fe,00bd50cdd31bd22e9081e6e2d5b3577b,4,,,23/01/2018 00:00,23/01/2018 19:09
81888,b022e14b537e9c64b16ef6b921556944,00bd8cf08fa3998ea6ad6d16c2165822,5,,"O produto atendeu a minha expectativa e me surpreendeu com brindes, pois recebi vÃ¡rios chaveiros do flamengo.",06/12/2017 00:00,06/12/2017 16:19
99989,e1178b88d0759176025710ea91094d34,00bdcdda88e6b02977fc6ce3d412c600,5,,,19/06/2018 00:00,21/06/2018 11:59
55858,ef2ae354ddc887baeb9f400ac05f260f,00bdebefeb760588a3425fad9dfed3d9,5,,,15/03/2018 00:00,16/03/2018 13:13
55282,3f0b17a6e67885ab5eab4a07f5f71918,00beb247698c6aae94e3f859d279e2cd,2,aguardando para avalia,Aguardando para avaliar ,30/05/2018 00:00,01/06/2018 22:17
51892,c8ab2a6e0022e1db1f92e4bfeb57f724,00bf1320ffb5fe47a845feca16c0e0b4,5,,Loja recomenda ,27/10/2017 00:00,27/10/2017 09:20
79036,d52c07a72b990d85dfaf30cc90bbd053,00c00d5b36157595e21108ba1da2828f,1,,,01/10/2017 00:00,01/10/2017 08:54
14717,a5f8ba2a5bba6457fc5edfd182710120,00c2335723b9b74668062e946dc66621,5,,Entregue antes do prazo e material de boa qualidade... recomendo,10/01/2018 00:00,10/01/2018 18:29
73445,4f611351fcbae81bdd205a9d1365e6cb,00c405bd71187154a7846862f585a9d4,1,,Produto nÃ£o Ã© bom pois nÃ£o faz nenhum efeito na sombrancelhas. NÃ£o recomendo,01/11/2017 00:00,04/11/2017 00:08
24493,b395c14e0be3c47632ab3a9ecf0e8201,00c42b1633c1b2fa4e937bf312466561,5,,,09/02/2018 00:00,09/02/2018 23:31
90839,b86bf1c2834fc2d3a3a9d8421a02f5e5,00c47cfa491ef55779ec7557673087fc,5,Bom,,01/08/2018 00:00,02/08/2018 13:07
73706,dfe2c33bd61eb5ca78a8dea99d496357,00c47fefb9a49baec12ab3654d7f548e,4,,"Ã‰ a primeira vez que faÃ§o compra pela internet, pois atÃ© entÃ£o nÃ£o me sentia seguro,pois alguns amigos que fizeram tiveram problemas para receber seus produtos, mas resolvi arriscar e deu certo",17/01/2018 00:00,22/01/2018 00:17
94917,385c2a4c48e606d333374a2a33e088db,00c4f17dcb94448f27a2cbaa83f10a4b,5,,,13/06/2018 00:00,14/06/2018 01:46
4283,3069d1d660f6a9c76b9037d9d840d892,00c62d05602c1ca8164b98746d127fa8,4,,,13/06/2018 00:00,14/06/2018 08:15
88356,41169625beb2255f7230003614931654,00c763284c0056eed753352f5559ff0a,4,****,nada a declarar por enquanto.,14/06/2018 00:00,18/06/2018 14:10
91577,23b8b606e44be451521eb1feb02ddde9,00c81b6675ef9ecaaff5fc1d6720b96c,5,,,31/10/2017 00:00,03/11/2017 11:48
2417,dac5e910d571f7e017ac236f73eaea39,00c826c901ab01b6f598a8f0c9b56b82,5,,,03/05/2018 00:00,03/05/2018 20:16
63605,b86a403531959a305dc40a2c703fb26a,00c842d0ae6462afc1d38fc055b02c75,5,,,22/11/2017 00:00,22/11/2017 19:00
54695,042e7423077b3c5fb84b3c538bea47e0,00c8be06a8029e300dabd52c7d4c6ad2,5,,Produto cfe o anunciado! Entregue no prazo...,28/02/2018 00:00,01/03/2018 00:49
68787,87e52dee894fbd86a88ebdc7509e7a1a,00c8bfbb0a1224dcdb0180a544247159,3,Loja Ã© Ã_tima,"Eu comprei umas cestas de vime, comprei 6, sÃ_ que veio faltando uma tampa. EntÃ£o nÃ£o fiquei totalmente satisfeita! Mas o produto Ã© muito bom!",12/05/2018 00:00,12/05/2018 16:17
70893,3edb05682faef2679f3614db836bda87,00c9474e0334f7a4ffc8c3a8bd21a51e,1,,,17/05/2018 00:00,22/05/2018 12:13
61809,fb2dc0887b260ad8fa4f6fb83c74071d,00c95282163553a982f38481f9488481,4,,,18/08/2017 00:00,19/08/2017 00:12
75351,6d1a6be8fbfb1b9b4e0931a24cf0b914,00c9d0257381c7e9ec13b4505f25b2cf,5,,,28/04/2018 00:00,29/04/2018 17:29
19525,17d188bc5eb7c658e6fa39f5f35c23c2,00c9d9e61ed13f5bf2f0344da1aa4775,4,,,07/03/2017 00:00,08/03/2017 13:05
40250,a6209b818df2c7684958f159ec0e6a4f,00c9f7d4b0e87781465e562dc109f6aa,4,,,02/06/2017 00:00,04/06/2017 11:47
32832,6656126d5cd931d877987a2216a2b679,00cb18db3d9c03f8386e7fc70cad2504,1,,A mercaduria nao fue recibida e nao te ligan para avisar da entrega. No app deles nao colocan a previsÃ£o de entrega. O que confunde muito.,20/07/2017 00:00,20/07/2017 23:50
44030,25434b3dfb19d0aafcf17660729504bc,00cb9736c0b43d6c1e2fbb2b88e69f6a,5,,,17/02/2018 00:00,20/02/2018 14:13
12331,3cce888781bea8e04014b3aaa9c78216,00ce92d57f4f9a112bdb8a2a283e5f97,5,,,08/02/2018 00:00,09/02/2018 09:37
25040,59042599ce5a42dfa44c02948b5c46b2,00ceda91cb2ded8570ca73e70571740a,4,,,17/02/2018 00:00,19/02/2018 18:19
63708,a2937161bd6607b827771b6e47e9156e,00cee8a4dbb042385cbbd84699e78b2e,5,Sim recomendo a loja,recebi o produto intacto,26/07/2018 00:00,26/07/2018 22:18
91640,c017d2c9348d835c376bad0235121be3,00cf2b04c59f0ecaf822bf3f334d5c3b,5,,,10/04/2018 00:00,11/04/2018 17:54
1168,9a7e6c8bad289a9e0140a1ad20e74819,00cf47526e0f7920b381b2baf4ecf1c7,4,,,17/02/2017 00:00,17/02/2017 22:59
45137,11f5075589083d80ba9698a5b8e3b85a,00cfabbe2a93b70beeec4894f86712a8,5,,tudo ok com produto e entrega,23/06/2017 00:00,23/06/2017 23:21
67637,e19f31db602ae8378c04a6d0608aa476,00d03eb3425f41a599ae2f788e23c07f,1,,"LOJA NÃƒO CONFIÃÅVEL, MEU PRODUTO NÃƒO FOI ENTREGUE.",31/03/2017 00:00,31/03/2017 10:57
61089,8556934ed866a436e1cbe64536234d7f,00d0ff2017f9ea13dd7eec7470ca473a,5,100%,Ã“timo ,28/06/2018 00:00,30/06/2018 18:04
89785,628d6d67d782b4551e2e4a80ac59f1ba,00d0ffd14774da775ac832ba8520510f,5,,,05/01/2018 00:00,05/01/2018 20:56
33671,7e95e1759cd33a290d055cd90f07b500,00d1289d5125017a90e528b5a7cee91f,1,,,08/04/2018 00:00,08/04/2018 11:45
33021,a2e8caa48a548a3092bd6da08dde08db,00d15ff0236872686e4899ed1ce680ad,5,"Ã_tima, recomendo",,22/08/2018 00:00,23/08/2018 16:30
12438,a0f0f24f65b20b8fde6881d67556f99c,00d1e381c0995f0bdb95909fe7434d0b,5,,,03/04/2018 00:00,03/04/2018 21:52
62798,86a7f07c719e4e77c6cf10e10913f9cc,00d2559e61b9a0744a0552c35c5ecccb,5,,,19/06/2018 00:00,21/06/2018 20:51
